colony_id,area,perimeter,circularity,aspect_ratio,solidity,extent,convexity,margin_complexity,form,margin,color_cluster,mean_intensity,opacity_score,density_uniformity,density_gradient,texture_score,mean_saturation,density_class,density_cluster,bio_interest
62,80.0,37.45584412271571,0.7165733841757396,1.2708612909646027,0.8,0.6060606060606061,0.963855421686747,150.0,oval,undulate,0,117.8125,0.918856548131521,0.01733635595962034,1.1496012691340411,2198.6953703703703,14.025,medium,0,1.0
63,96.0,43.21320343559643,0.6460232863707112,2.3405857871589717,0.8648648648648649,0.6666666666666666,1.0491803278688525,83.33333333333333,filamentous,undulate,2,149.42708333333334,0.07704657184517741,0.01776012214488837,0.542276411718316,1984.181327160494,36.072916666666664,very_sparse,0,0.4000735816856542
64,109.0,51.42031021678297,0.5180443925777394,1.9753694734247274,0.7465753424657534,0.48660714285714285,0.8755020080321285,82.56880733944955,irregular,undulate,0,113.97247706422019,1.0211058671380286,0.030042036649587503,0.05086939034505067,642.9595650696567,24.798165137614678,medium,3,0.922422474914509
65,241.0,124.76955262170046,0.1945403401370826,7.136805633727971,0.6985507246376812,0.4381818181818182,0.8339100346020761,24.896265560165972,filamentous,serrate,0,64.44398340248962,2.339914330791555,0.027997900159596984,0.4589993462998193,3967.848391701245,42.92946058091286,dense,0,1.0
66,90.0,41.00609665440987,0.6725979068047865,1.5285968955810942,0.8035714285714286,0.5844155844155844,0.9782608695652174,100.0,oval,undulate,5,61.27777777777778,2.424221735818972,0.06927383203483052,-0.09782626642267477,117.49657064471879,50.18888888888889,dense,1,1.0
67,107.0,50.698484809834994,0.523122839332728,1.8471357003093192,0.7697841726618705,0.44583333333333336,0.9029535864978903,84.11214953271028,irregular,undulate,0,67.54205607476635,2.257421120133521,0.013744426436958878,-0.7594841364198037,4667.401869158879,37.63551401869159,dense,0,1.0
68,147.0,59.01219330881976,0.530449062279878,3.328350721887789,0.8448275862068966,0.3684210526315789,0.9966101694915255,54.42176870748299,filamentous,undulate,4,85.76190476190476,1.7722763301628348,0.06751588173704658,-0.13308350703791003,202.54891972789116,65.74149659863946,dense,1,1.0
69,96.0,50.66295090390226,0.4700024621406614,2.0819243357485635,0.7218045112781954,0.5052631578947369,0.8571428571428571,83.33333333333333,filamentous,undulate,5,111.63541666666667,1.0833354001703352,0.0203560215490867,0.7665247308380583,2006.1815843621396,39.052083333333336,medium,0,0.7933303276442258
70,185.0,98.04772721475248,0.24182797009674153,4.7351090661329875,0.5505952380952381,0.21412037037037038,0.626057529610829,37.83783783783784,filamentous,serrate,5,82.55675675675676,1.85762066438226,0.08598597484745048,-0.14061733320051673,416.8352,57.37837837837838,dense,1,1.0
71,71.0,32.48528137423857,0.8454636634998889,1.095102276868059,0.8875,0.7888888888888889,1.1181102362204725,112.67605633802818,oval,undulate,5,86.54929577464789,1.7513102588160554,0.022002997903725,-0.5562140381481209,1362.9674839158408,44.74647887323944,dense,2,1.0
